,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
42,40,1975,1975-10-19,5,5,26.000,HOU,,WAS,W 13-10,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
43,41,1975,1975-10-26,6,6,26.007,HOU,,DET,W 24-8,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
44,42,1975,1975-11-02,7,7,26.014,HOU,@,KAN,W 17-13,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
45,43,1975,1975-11-09,8,8,26.021,HOU,@,PIT,L 17-24,,1,1,100.00,28,0,0,118.7,3,20,28.00,28.00,1,3,3.00,0,0,0,Lynn Dickey,DickLy00
46,44,1975,1975-11-16,9,9,26.028,HOU,,MIA,W 20-19,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
47,45,1975,1975-11-24,10,10,26.036,HOU,,PIT,L 9-32,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
48,46,1975,1975-11-30,11,11,26.042,HOU,@,CIN,L 19-23,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
49,47,1975,1975-12-07,12,12,26.049,HOU,@,SFO,W 27-13,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
50,48,1975,1975-12-14,13,13,26.056,HOU,@,OAK,W 27-26,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
51,49,1975,1975-12-21,14,14,26.063,HOU,,CLE,W 21-10,,,,,,,,,,,,,,,,,0,0,Lynn Dickey,DickLy00
52,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Lynn Dickey,DickLy00
53,50,1976,1976-09-12,1,1,26.329,GNB,,SFO,L 14-26,*,14,36,38.89,149,0,0,51.7,4,47,4.14,4.14,2,0,0.00,0,0,0,Lynn Dickey,DickLy00
54,51,1976,1976-09-19,2,2,26.336,GNB,@,STL,L 0-29,*,10,26,38.46,104,0,3,11.2,3,35,4.00,-1.19,1,0,0.00,0,0,0,Lynn Dickey,DickLy00
55,52,1976,1976-09-26,3,3,26.343,GNB,@,CIN,L 7-28,*,5,20,25.00,45,0,2,0.0,5,67,2.25,-2.25,2,7,3.50,1,1,6,Lynn Dickey,DickLy00
