,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
115,107,1967,1967-10-29,7,7,31.109,CLE,@,NYG,L 34-38,*,13,25,52.00,280,3,1,115.0,3,21,11.20,11.80,4,13,3.25,0,,,,,0,0,Frank Ryan,RyanFr00
116,108,1967,1967-11-05,8,8,31.116,CLE,@,PIT,W 34-14,*,13,21,61.90,161,2,0,117.4,2,21,7.67,9.57,3,-2,-0.67,0,,,,,0,0,Frank Ryan,RyanFr00
117,109,1967,1967-11-12,9,9,31.123,CLE,@,GNB,L 7-55,*,7,21,33.33,97,0,4,9.5,3,31,4.62,-3.95,1,0,0.00,0,,,,,0,0,Frank Ryan,RyanFr00
118,110,1967,1967-11-19,10,10,31.130,CLE,,MIN,W 14-10,*,11,21,52.38,93,0,0,64.2,8,68,4.43,4.43,2,9,4.50,0,,,,,0,0,Frank Ryan,RyanFr00
119,111,1967,1967-11-26,11,11,31.137,CLE,,WAS,W 42-37,*,11,17,64.71,233,1,0,127.7,2,12,13.71,14.88,1,-1,-1.00,0,,,,,0,0,Frank Ryan,RyanFr00
120,112,1967,1967-12-03,12,12,31.144,CLE,,NYG,W 24-14,*,6,13,46.15,61,1,0,85.7,4,29,4.69,6.23,2,21,10.50,0,,,,,0,0,Frank Ryan,RyanFr00
121,113,1967,1967-12-10,13,13,31.151,CLE,@,STL,W 20-16,*,8,15,53.33,66,1,0,87.1,2,17,4.40,5.73,2,19,9.50,0,,,,,0,0,Frank Ryan,RyanFr00
122,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Frank Ryan,RyanFr00
123,114,1968,1968-09-15,1,1,32.065,CLE,@,NOR,W 24-10,*,10,20,50.00,201,1,1,81.5,2,16,10.05,8.80,2,17,8.50,0,,,,,0,0,Frank Ryan,RyanFr00
124,115,1968,1968-09-22,2,2,32.072,CLE,@,DAL,L 7-28,*,10,17,58.82,194,1,0,118.3,4,29,11.41,12.59,3,11,3.67,0,,,,,0,0,Frank Ryan,RyanFr00
125,116,1968,1968-09-29,3,3,32.079,CLE,,RAM,L 6-24,*,3,13,23.08,103,1,2,46.2,4,34,7.92,2.54,4,21,5.25,0,,,,,0,0,Frank Ryan,RyanFr00
126,117,1968,1968-11-17,10,10,32.128,CLE,@,PIT,W 45-24,,4,7,57.14,94,2,2,101.8,0,0,13.43,6.29,,,,,,,,,0,0,Frank Ryan,RyanFr00
127,118,1968,1968-11-24,11,11,32.135,CLE,,PHI,W 47-13,,3,5,60.00,35,1,0,120.8,0,0,7.00,11.00,2,15,7.50,0,,,,,0,0,Frank Ryan,RyanFr00
128,119,1968,1968-12-01,12,12,32.142,CLE,,NYG,W 45-10,,1,4,25.00,12,1,1,39.6,0,0,3.00,-3.25,,,,,,,,,0,0,Frank Ryan,RyanFr00
129,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Frank Ryan,RyanFr00
130,120,1969,1969-12-07,12,12,33.148,WAS,@,PHI,W 34-29,,1,1,100.00,4,0,0,83.3,0,0,4.00,4.00,,,,,,,,,0,0,Frank Ryan,RyanFr00
131,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Frank Ryan,RyanFr00
132,121,1970,1970-11-22,10,10,34.133,WAS,,DAL,L 21-45,,1,4,25.00,3,0,0,39.6,4,35,0.75,0.75,,,,,,,,,0,0,Frank Ryan,RyanFr00
133,,,121 Games,,,,,,,68-50-3,,1090,2133,51.10,16042,149,111,77.6,197,1817,7.52,6.58,310,1358,4.38,6,0,31,,1,7,42,Frank Ryan,RyanFr00
