,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
11,11,1971,1971-11-07,8,8,25.317,OAK,@,NOR,T 21-21,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
12,12,1971,1971-11-14,9,9,25.324,OAK,,HOU,W 41-21,,1,5,20.00,13,0,2,0.0,1,8,2.60,-15.40,,,,,0,0,Ken Stabler,StabKe00
13,13,1971,1971-11-21,10,10,25.331,OAK,,SDG,W 34-33,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
14,14,1971,1971-11-28,11,11,25.338,OAK,,BAL,L 14-37,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
15,15,1971,1971-12-05,12,12,25.345,OAK,@,ATL,L 13-24,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
16,16,1971,1971-12-12,13,13,25.352,OAK,@,KAN,L 14-16,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
17,17,1971,1971-12-19,14,14,25.359,OAK,,DEN,W 21-13,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
18,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
19,18,1972,1972-09-17,1,1,26.267,OAK,@,PIT,L 28-34,*,5,12,41.67,54,0,3,16.0,1,9,4.50,-6.75,1,0,0.00,0,0,0,Ken Stabler,StabKe00
20,19,1972,1972-09-24,2,2,26.274,OAK,@,GNB,W 20-14,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
21,20,1972,1972-10-01,3,3,26.281,OAK,,SDG,T 17-17,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
22,21,1972,1972-10-09,4,4,26.289,OAK,@,HOU,W 34-0,,1,1,100.00,1,1,0,118.7,,,1.00,21.00,,,,,0,0,Ken Stabler,StabKe00
23,22,1972,1972-10-15,5,5,26.295,OAK,,BUF,W 28-16,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
24,23,1972,1972-10-22,6,6,26.302,OAK,,DEN,L 23-30,,13,22,59.09,165,1,0,97.7,5,42,7.50,8.41,1,9,9.00,0,0,0,Ken Stabler,StabKe00
25,24,1972,1972-10-29,7,7,26.309,OAK,,RAM,W 45-17,,1,5,20.00,13,0,0,39.6,,,2.60,2.60,1,15,15.00,0,0,0,Ken Stabler,StabKe00
26,25,1972,1972-11-05,8,8,26.316,OAK,@,KAN,L 14-27,,14,23,60.87,167,1,0,97.6,1,14,7.26,8.13,1,7,7.00,0,0,0,Ken Stabler,StabKe00
27,26,1972,1972-11-12,9,9,26.323,OAK,@,CIN,W 20-14,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
28,27,1972,1972-11-19,10,10,26.330,OAK,@,DEN,W 37-20,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
29,28,1972,1972-11-26,11,11,26.337,OAK,,KAN,W 26-3,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
30,29,1972,1972-12-03,12,12,26.344,OAK,@,SDG,W 21-19,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
31,30,1972,1972-12-11,13,13,26.352,OAK,,NYJ,W 24-16,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
32,31,1972,1972-12-17,14,14,26.358,OAK,,CHI,W 28-21,,10,11,90.91,124,1,0,143.9,1,10,11.27,13.09,2,-4,-2.00,0,0,0,Ken Stabler,StabKe00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
34,32,1973,1973-09-16,1,1,27.265,OAK,@,MIN,L 16-24,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
35,33,1973,1973-09-23,2,2,27.272,OAK,,MIA,W 12-7,,,,,,,,,,,,,,,,,0,0,Ken Stabler,StabKe00
36,34,1973,1973-09-30,3,3,27.279,OAK,@,KAN,L 3-16,,4,6,66.67,43,0,2,47.9,1,6,7.17,-7.83,,,,,0,0,Ken Stabler,StabKe00
37,35,1973,1973-10-07,4,4,27.286,OAK,@,STL,W 17-10,*,19,31,61.29,207,0,1,67.5,1,8,6.68,5.23,2,12,6.00,0,0,0,Ken Stabler,StabKe00
38,36,1973,1973-10-14,5,5,27.293,OAK,@,SDG,W 27-17,*,13,22,59.09,193,2,1,99.2,3,6,8.77,8.55,3,7,2.33,0,0,0,Ken Stabler,StabKe00
39,37,1973,1973-10-22,6,6,27.301,OAK,@,DEN,T 23-23,*,16,24,66.67,313,2,0,137.5,6,52,13.04,14.71,4,34,8.50,0,0,0,Ken Stabler,StabKe00
40,38,1973,1973-10-28,7,7,27.307,OAK,@,BAL,W 34-21,*,25,29,86.21,304,2,0,133.3,6,44,10.48,11.86,3,8,2.67,0,0,0,Ken Stabler,StabKe00
41,39,1973,1973-11-04,8,8,27.314,OAK,,NYG,W 42-0,*,16,21,76.19,212,2,2,99.8,4,27,10.10,7.71,1,6,6.00,0,0,0,Ken Stabler,StabKe00
42,40,1973,1973-11-11,9,9,27.321,OAK,,PIT,L 9-17,*,4,7,57.14,34,0,0,69.9,1,8,4.86,4.86,3,11,3.67,0,0,0,Ken Stabler,StabKe00
43,41,1973,1973-11-18,10,10,27.328,OAK,,CLE,L 3-7,*,17,33,51.52,122,0,0,60.4,5,47,3.70,3.70,1,13,13.00,0,0,0,Ken Stabler,StabKe00
44,42,1973,1973-11-25,11,11,27.335,OAK,,SDG,W 31-3,*,12,22,54.55,165,2,1,90.2,2,14,7.50,7.27,,,,,0,0,Ken Stabler,StabKe00
45,43,1973,1973-12-02,12,12,27.342,OAK,@,HOU,W 17-6,*,15,26,57.69,177,1,3,51.8,3,37,6.81,2.38,1,0,0.00,0,0,0,Ken Stabler,StabKe00
46,44,1973,1973-12-08,13,13,27.348,OAK,,KAN,W 37-7,*,10,19,52.63,88,2,0,100.3,1,7,4.63,6.74,1,8,8.00,0,0,0,Ken Stabler,StabKe00
47,45,1973,1973-12-16,14,14,27.356,OAK,,DEN,W 21-17,*,12,20,60.00,139,1,0,97.7,1,5,6.95,7.95,2,2,1.00,0,0,0,Ken Stabler,StabKe00
48,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
49,46,1974,1974-09-16,1,1,28.265,OAK,@,BUF,L 20-21,*,9,22,40.91,122,0,1,40.3,2,22,5.55,3.50,1,0,0.00,0,0,0,Ken Stabler,StabKe00
50,47,1974,1974-09-22,2,2,28.271,OAK,,KAN,W 27-7,*,11,25,44.00,165,3,2,72.5,,,6.60,5.40,,,,,0,0,Ken Stabler,StabKe00
51,48,1974,1974-09-29,3,3,28.278,OAK,@,PIT,W 17-0,*,5,12,41.67,70,1,0,88.9,,,5.83,7.50,2,-4,-2.00,1,1,6,Ken Stabler,StabKe00
52,49,1974,1974-10-06,4,4,28.285,OAK,@,CLE,W 40-24,*,19,33,57.58,237,3,2,85.0,3,20,7.18,6.27,,,,,0,0,Ken Stabler,StabKe00
53,50,1974,1974-10-13,5,5,28.292,OAK,@,SDG,W 14-10,*,12,19,63.16,162,2,1,103.4,,,8.53,8.26,2,6,3.00,0,0,0,Ken Stabler,StabKe00
54,51,1974,1974-10-20,6,6,28.299,OAK,,CIN,W 30-27,*,19,41,46.34,252,0,0,66.3,5,31,6.15,6.15,,,,,0,0,Ken Stabler,StabKe00
55,52,1974,1974-10-27,7,7,28.306,OAK,@,SFO,W 35-24,*,6,11,54.55,140,2,0,139.2,1,7,12.73,16.36,,,,,0,0,Ken Stabler,StabKe00
56,53,1974,1974-11-03,8,8,28.313,OAK,@,DEN,W 28-17,*,12,19,63.16,217,4,0,141.9,1,10,11.42,15.63,3,3,1.00,0,0,0,Ken Stabler,StabKe00
57,54,1974,1974-11-10,9,9,28.320,OAK,,DET,W 35-13,*,20,24,83.33,248,2,0,137.5,2,20,10.33,12.00,,,,,0,0,Ken Stabler,StabKe00
58,55,1974,1974-11-17,10,10,28.327,OAK,,SDG,W 17-10,*,16,32,50.00,240,1,1,72.4,,,7.50,6.72,3,-7,-2.33,0,0,0,Ken Stabler,StabKe00
59,56,1974,1974-11-24,11,11,28.334,OAK,,DEN,L 17-20,*,22,34,64.71,234,2,3,67.5,2,14,6.88,4.09,1,0,0.00,0,0,0,Ken Stabler,StabKe00
60,57,1974,1974-12-01,12,12,28.341,OAK,,NWE,W 41-26,*,16,21,76.19,251,4,2,115.4,,,11.95,11.48,,,,,0,0,Ken Stabler,StabKe00
