,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
82,77,1962,1962-10-28,7,7,29.174,BAL,,GNB,L 6-17,*,18,30,60.00,161,0,1,60.6,1,7,5.37,3.87,2,1,0.50,0,,,,,0,0,Johnny Unitas,UnitJo00
83,78,1962,1962-11-04,8,8,29.181,BAL,@,SFO,W 22-3,*,9,17,52.94,156,1,0,104.0,2,17,9.18,10.35,2,9,4.50,0,,,,,0,0,Johnny Unitas,UnitJo00
84,79,1962,1962-11-11,9,9,29.188,BAL,@,RAM,W 14-2,*,16,27,59.26,232,0,2,56.4,1,8,8.59,5.26,2,5,2.50,0,,,,,0,0,Johnny Unitas,UnitJo00
85,80,1962,1962-11-18,10,10,29.195,BAL,@,GNB,L 13-17,*,17,28,60.71,237,1,1,85.0,6,44,8.46,7.57,8,59,7.38,0,,,,,0,0,Johnny Unitas,UnitJo00
86,81,1962,1962-11-25,11,11,29.202,BAL,,CHI,L 0-57,*,11,24,45.83,91,0,1,38.7,3,24,3.79,1.92,3,18,6.00,0,,,,,0,0,Johnny Unitas,UnitJo00
87,82,1962,1962-12-02,12,12,29.209,BAL,@,DET,L 14-21,*,19,33,57.58,232,2,2,74.3,1,5,7.03,5.52,3,-6,-2.00,0,,,,,0,0,Johnny Unitas,UnitJo00
88,83,1962,1962-12-08,13,13,29.215,BAL,,WAS,W 34-21,*,25,36,69.44,367,4,1,127.9,2,13,10.19,11.17,4,22,5.50,0,,,,,0,0,Johnny Unitas,UnitJo00
89,84,1962,1962-12-16,14,14,29.223,BAL,,MIN,W 42-17,*,19,34,55.88,385,4,4,95.5,2,18,11.32,8.38,1,4,4.00,0,,,,,0,0,Johnny Unitas,UnitJo00
90,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Johnny Unitas,UnitJo00
91,85,1963,1963-09-15,1,1,30.131,BAL,,NYG,L 28-37,*,19,33,57.58,219,2,2,72.7,3,15,6.64,5.12,4,25,6.25,0,,,,,0,0,Johnny Unitas,UnitJo00
92,86,1963,1963-09-22,2,2,30.138,BAL,@,SFO,W 20-14,*,23,44,52.27,288,1,0,80.5,3,25,6.55,7.00,1,4,4.00,0,,,,,0,0,Johnny Unitas,UnitJo00
93,87,1963,1963-09-29,3,3,30.145,BAL,@,GNB,L 20-31,*,19,30,63.33,267,0,2,64.2,2,14,8.90,5.90,2,4,2.00,0,,,,,0,0,Johnny Unitas,UnitJo00
94,88,1963,1963-10-06,4,4,30.152,BAL,@,CHI,L 3-10,*,21,36,58.33,182,0,1,60.2,2,17,5.06,3.81,4,11,2.75,0,,,,,0,0,Johnny Unitas,UnitJo00
95,89,1963,1963-10-13,5,5,30.159,BAL,,SFO,W 20-3,*,11,25,44.00,159,1,0,78.6,2,23,6.36,7.16,6,23,3.83,0,,,,,0,0,Johnny Unitas,UnitJo00
96,90,1963,1963-10-20,6,6,30.166,BAL,@,DET,W 25-21,*,9,24,37.50,123,1,1,51.2,3,30,5.13,4.08,3,15,5.00,0,,,,,0,0,Johnny Unitas,UnitJo00
97,91,1963,1963-10-27,7,7,30.173,BAL,,GNB,L 20-34,*,11,23,47.83,233,2,2,76.9,3,19,10.13,7.96,3,11,3.67,0,,,,,0,0,Johnny Unitas,UnitJo00
98,92,1963,1963-11-03,8,8,30.180,BAL,,CHI,L 7-17,*,11,18,61.11,127,0,1,59.3,5,37,7.06,4.56,2,3,1.50,0,,,,,0,0,Johnny Unitas,UnitJo00
99,93,1963,1963-11-10,9,9,30.187,BAL,,DET,W 24-21,*,17,24,70.83,376,2,1,123.6,4,25,15.67,15.46,4,9,2.25,0,,,,,0,0,Johnny Unitas,UnitJo00
100,94,1963,1963-11-17,10,10,30.194,BAL,@,MIN,W 37-34,*,14,23,60.87,248,4,0,137.3,1,6,10.78,14.26,2,14,7.00,0,,,,,0,0,Johnny Unitas,UnitJo00
101,95,1963,1963-11-24,11,11,30.201,BAL,@,RAM,L 16-17,*,20,34,58.82,237,0,1,67.9,3,9,6.97,5.65,3,4,1.33,0,,,,,0,0,Johnny Unitas,UnitJo00
102,96,1963,1963-12-01,12,12,30.208,BAL,@,WAS,W 36-20,*,24,37,64.86,355,3,0,123.1,4,31,9.59,11.22,4,42,10.50,0,,,,,0,0,Johnny Unitas,UnitJo00
103,97,1963,1963-12-08,13,13,30.215,BAL,,MIN,W 41-10,*,17,22,77.27,344,3,0,158.1,5,31,15.64,18.36,3,2,0.67,0,,,,,0,0,Johnny Unitas,UnitJo00
104,98,1963,1963-12-15,14,14,30.222,BAL,,RAM,W 19-16,*,21,37,56.76,323,1,1,83.5,2,16,8.73,8.05,6,57,9.50,0,,,,,0,0,Johnny Unitas,UnitJo00
105,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Johnny Unitas,UnitJo00
106,99,1964,1964-09-13,1,1,31.129,BAL,@,MIN,L 24-34,*,11,26,42.31,209,2,0,96.5,5,39,8.04,9.58,3,9,3.00,0,,,,,0,0,Johnny Unitas,UnitJo00
107,100,1964,1964-09-20,2,2,31.136,BAL,@,GNB,W 21-20,*,7,12,58.33,154,2,0,142.4,1,9,12.83,16.17,5,16,3.20,0,,,,,0,0,Johnny Unitas,UnitJo00
108,101,1964,1964-09-27,3,3,31.143,BAL,,CHI,W 52-0,*,11,13,84.62,247,3,1,126.3,2,17,19.00,20.15,3,5,1.67,0,,,,,0,0,Johnny Unitas,UnitJo00
