,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
117,108,1990,1990-10-07,5,5,31.352,SEA,@,NWE,W 33-20,*,17,25,68.00,254,2,1,111.1,3,27,10.16,9.96,3,-2,-0.67,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
118,109,1990,1990-10-14,6,6,31.359,SEA,@,RAI,L 17-24,*,22,36,61.11,294,2,0,105.6,3,29,8.17,9.28,0,0,,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
119,110,1990,1990-10-21,7,7,32.001,SEA,,KAN,W 19-7,*,13,35,37.14,132,0,4,9.2,1,8,3.77,-1.37,1,3,3.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
120,111,1990,1990-11-04,8,9,32.015,SEA,,SDG,L 14-31,*,15,31,48.39,183,1,1,64.3,4,54,5.90,5.10,1,4,4.00,0,,0,0,,0,,,0,0,2,,0,0,0,0,,Dave Krieg,KrieDa00
121,112,1990,1990-11-11,9,10,32.022,SEA,@,KAN,W 17-16,*,16,23,69.57,306,2,0,141.1,9,70,13.30,15.04,0,0,,0,,0,0,,0,,,0,0,2,,0,0,0,0,,Dave Krieg,KrieDa00
122,113,1990,1990-11-18,10,11,32.029,SEA,,MIN,L 21-24,*,13,28,46.43,138,2,1,70.2,1,6,4.93,4.75,2,2,1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
123,114,1990,1990-11-25,11,12,32.036,SEA,@,SDG,W 13-10,*,18,26,69.23,211,0,0,93.6,4,36,8.12,8.12,5,6,1.20,0,,0,0,,0,,,0,0,5,,0,1,0,0,,Dave Krieg,KrieDa00
124,115,1990,1990-12-02,12,13,32.043,SEA,,HOU,W 13-10,*,16,27,59.26,168,0,1,62.0,2,10,6.22,4.56,2,11,5.50,0,,1,-6,-6.00,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
125,116,1990,1990-12-09,13,14,32.050,SEA,@,GNB,W 20-14,*,11,18,61.11,133,1,1,79.2,0,0,7.39,6.00,4,1,0.25,0,,0,0,,0,,,0,0,1,,0,1,0,0,,Dave Krieg,KrieDa00
126,117,1990,1990-12-16,14,15,32.057,SEA,@,MIA,L 17-24,*,21,37,56.76,295,1,3,57.8,3,34,7.97,4.86,1,6,6.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
127,118,1990,1990-12-23,15,16,32.064,SEA,,DEN,W 17-12,*,14,26,53.85,109,1,1,61.2,1,6,4.19,3.23,1,19,19.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
128,119,1990,1990-12-30,16,17,32.071,SEA,,DET,W 30-10,*,21,33,63.64,225,0,2,58.3,2,16,6.82,4.09,2,13,6.50,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
129,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Dave Krieg,KrieDa00
130,120,1991,1991-09-01,1,1,32.316,SEA,@,NOR,L 24-27,*,26,35,74.29,274,2,2,91.8,2,25,7.83,6.40,2,13,6.50,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
131,121,1991,1991-09-08,2,2,,SEA,,NYJ,W 20-13,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Dave Krieg,KrieDa00
132,122,1991,1991-09-15,3,3,,SEA,@,DEN,L 10-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Dave Krieg,KrieDa00
133,123,1991,1991-09-22,4,4,,SEA,@,KAN,L 13-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Dave Krieg,KrieDa00
134,124,1991,1991-09-29,5,5,,SEA,,IND,W 31-3,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Dave Krieg,KrieDa00
135,125,1991,1991-10-06,6,6,,SEA,@,CIN,W 13-7,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Dave Krieg,KrieDa00
136,126,1991,1991-10-13,7,7,,SEA,,RAI,L 20-23,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Dave Krieg,KrieDa00
137,127,1991,1991-10-20,8,8,33.000,SEA,@,PIT,W 27-7,*,25,31,80.65,266,2,0,123.9,3,7,8.58,9.87,2,9,4.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
138,128,1991,1991-10-27,9,9,33.007,SEA,,SDG,W 20-9,*,13,21,61.90,142,1,2,58.1,2,15,6.76,3.43,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
139,129,1991,1991-11-10,10,11,33.021,SEA,@,SDG,L 14-17,*,29,39,74.36,379,2,1,111.0,4,29,9.72,9.59,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
140,130,1991,1991-11-17,11,12,33.028,SEA,@,RAI,L 7-31,*,18,25,72.00,163,1,0,102.6,6,55,6.52,7.32,0,0,,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
141,131,1991,1991-11-24,12,13,33.035,SEA,,DEN,W 13-10,*,9,19,47.37,70,1,2,34.9,4,17,3.68,0.00,2,-2,-1.00,0,,0,0,,0,,,0,0,2,,0,0,0,0,,Dave Krieg,KrieDa00
142,132,1991,1991-12-01,13,14,33.042,SEA,,KAN,L 6-19,*,16,25,64.00,263,0,1,82.6,5,37,10.52,8.72,1,4,4.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
143,133,1991,1991-12-08,14,15,33.049,SEA,,SFO,L 22-24,*,16,28,57.14,128,0,0,68.7,1,0,4.57,4.57,3,39,13.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
144,134,1991,1991-12-15,15,16,33.056,SEA,@,ATL,L 13-26,,22,35,62.86,231,1,2,67.7,4,23,6.60,4.60,1,-2,-2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
145,135,1991,1991-12-22,16,17,33.063,SEA,,RAM,W 23-9,*,13,27,48.15,164,1,2,49.0,1,8,6.07,3.48,2,-2,-1.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
146,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Dave Krieg,KrieDa00
147,136,1992,1992-09-06,1,1,33.322,KAN,@,SDG,W 24-10,*,15,25,60.00,154,0,1,61.1,3,27,6.16,4.36,4,12,3.00,0,,0,0,,0,0.0%,,0,0,1,,0,1,-1,0,,Dave Krieg,KrieDa00
148,137,1992,1992-09-13,2,2,33.329,KAN,,SEA,W 26-7,*,13,19,68.42,231,1,0,127.3,3,25,12.16,13.21,1,5,5.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
149,138,1992,1992-09-20,3,3,33.336,KAN,@,HOU,L 20-23,*,17,30,56.67,177,1,0,85.0,4,19,5.90,6.57,1,0,0.00,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
150,139,1992,1992-09-28,4,4,33.344,KAN,,RAI,W 27-7,*,9,18,50.00,80,0,1,39.1,3,19,4.44,1.94,4,20,5.00,2,,0,0,,0,0.0%,,2,12,0,,0,0,0,0,,Dave Krieg,KrieDa00
151,140,1992,1992-10-04,5,5,33.350,KAN,@,DEN,L 19-20,*,22,31,70.97,301,1,0,112.4,3,22,9.71,10.35,0,0,,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
152,141,1992,1992-10-11,6,6,33.357,KAN,,PHI,W 24-17,*,12,26,46.15,272,3,1,106.6,4,18,10.46,11.04,2,2,1.00,0,,0,0,,0,0.0%,,0,0,1,,0,1,0,0,,Dave Krieg,KrieDa00
153,142,1992,1992-10-18,7,7,33.364,KAN,@,DAL,L 10-17,*,16,31,51.61,170,0,1,54.5,3,31,5.48,4.03,1,0,0.00,0,,0,0,,0,0.0%,,0,0,1,,0,1,-5,0,,Dave Krieg,KrieDa00
154,143,1992,1992-10-25,8,8,34.005,KAN,,PIT,L 3-27,*,9,27,33.33,82,0,3,2.9,2,24,3.04,-1.96,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
155,144,1992,1992-11-08,9,10,34.019,KAN,,SDG,W 16-14,*,10,28,35.71,114,0,0,48.8,2,10,4.07,4.07,3,11,3.67,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
156,145,1992,1992-11-15,10,11,34.026,KAN,,WAS,W 35-16,*,19,29,65.52,302,2,1,108.7,2,15,10.41,10.24,3,3,1.00,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
157,146,1992,1992-11-22,11,12,34.033,KAN,@,SEA,W 24-14,*,11,15,73.33,103,0,0,91.8,4,30,6.87,6.87,3,1,0.33,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
158,147,1992,1992-11-29,12,13,34.040,KAN,@,NYJ,W 23-7,*,17,21,80.95,222,2,0,142.5,4,19,10.57,12.48,2,14,7.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
159,148,1992,1992-12-06,13,14,34.047,KAN,@,RAI,L 7-28,*,18,33,54.55,276,1,1,79.9,4,28,8.36,7.61,4,-1,-0.25,0,,0,0,,0,0.0%,,0,0,3,,0,2,-9,0,,Dave Krieg,KrieDa00
160,149,1992,1992-12-13,14,15,34.054,KAN,,NWE,W 27-20,*,10,21,47.62,196,1,0,96.5,3,11,9.33,10.29,3,-3,-1.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
161,150,1992,1992-12-19,15,16,34.060,KAN,@,NYG,L 21-35,*,18,34,52.94,259,1,2,63.2,1,9,7.62,5.56,4,8,2.00,0,,0,0,,0,0.0%,,0,0,0,,0,1,0,0,,Dave Krieg,KrieDa00
162,151,1992,1992-12-27,16,17,34.068,KAN,,DEN,W 42-20,*,14,25,56.00,176,2,1,88.1,3,16,7.04,6.84,2,2,1.00,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
163,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Dave Krieg,KrieDa00
164,152,1993,1993-09-05,1,1,34.320,KAN,@,TAM,W 27-3,,4,5,80.00,38,0,0,98.3,0,0,7.60,7.60,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
165,153,1993,1993-09-12,2,2,34.327,KAN,@,HOU,L 0-30,*,15,27,55.56,175,0,2,44.5,4,17,6.48,3.15,2,0,0.00,0,,0,0,,0,0.0%,,0,0,2,,0,0,0,0,,Dave Krieg,KrieDa00
166,154,1993,1993-09-20,3,3,,KAN,,DEN,W 15-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Dave Krieg,KrieDa00
167,155,1993,1993-10-03,4,5,34.348,KAN,,RAI,W 24-9,,5,9,55.56,77,0,0,84.0,3,18,8.56,8.56,3,-3,-1.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
168,156,1993,1993-10-10,5,6,34.355,KAN,,CIN,W 17-15,*,10,20,50.00,140,1,0,89.6,3,31,7.00,8.00,5,-5,-1.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
169,157,1993,1993-10-17,6,7,,KAN,@,SDG,W 17-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Dave Krieg,KrieDa00
170,158,1993,1993-10-31,7,9,35.011,KAN,@,MIA,L 10-30,,12,19,63.16,126,1,0,99.9,1,10,6.63,7.68,1,20,20.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Dave Krieg,KrieDa00
171,159,1993,1993-11-08,8,10,35.019,KAN,,GNB,W 23-16,*,17,30,56.67,170,0,0,72.9,4,17,5.67,5.67,3,-1,-0.33,0,,0,0,,0,0.0%,,0,0,1,,0,1,0,0,,Dave Krieg,KrieDa00
172,160,1993,1993-11-14,9,11,35.025,KAN,@,RAI,W 31-20,*,12,27,44.44,178,3,0,103.6,1,4,6.59,8.81,5,17,3.40,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
173,161,1993,1993-11-21,10,12,35.032,KAN,,CHI,L 17-19,*,14,28,50.00,157,0,1,52.2,5,38,5.61,4.00,2,-4,-2.00,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
174,162,1993,1993-11-28,11,13,35.039,KAN,,BUF,W 23-7,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Dave Krieg,KrieDa00
175,163,1993,1993-12-05,12,14,,KAN,@,SEA,W 31-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Dave Krieg,KrieDa00
176,164,1993,1993-12-12,13,15,,KAN,@,DEN,L 21-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Dave Krieg,KrieDa00
177,165,1993,1993-12-19,14,16,35.060,KAN,,SDG,W 28-24,,4,4,100.00,53,1,0,158.3,0,0,13.25,18.25,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
178,166,1993,1993-12-26,15,17,35.067,KAN,@,MIN,L 10-30,,6,9,66.67,68,1,0,126.2,0,0,7.56,9.78,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
179,167,1993,1994-01-02,16,18,35.074,KAN,,SEA,W 34-24,,6,11,54.55,56,0,0,68.7,1,3,5.09,5.09,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
180,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Dave Krieg,KrieDa00
181,168,1994,1994-09-04,1,1,35.319,DET,,ATL,W 31-28,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Dave Krieg,KrieDa00
182,169,1994,1994-09-11,2,2,35.326,DET,@,MIN,L 3-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Dave Krieg,KrieDa00
183,170,1994,1994-09-19,3,3,35.334,DET,@,DAL,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Dave Krieg,KrieDa00
184,171,1994,1994-09-25,4,4,35.340,DET,,NWE,L 17-23,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Dave Krieg,KrieDa00
185,172,1994,1994-10-02,5,5,35.347,DET,@,TAM,L 14-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Dave Krieg,KrieDa00
186,173,1994,1994-10-09,6,6,35.354,DET,,SFO,L 21-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Dave Krieg,KrieDa00
187,174,1994,1994-10-23,7,8,,DET,,CHI,W 21-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Dave Krieg,KrieDa00
188,175,1994,1994-10-30,8,9,,DET,@,NYG,W 28-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Dave Krieg,KrieDa00
189,176,1994,1994-11-06,9,10,36.017,DET,@,GNB,L 30-38,,23,33,69.70,275,3,0,125.2,3,21,8.33,10.15,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,,Dave Krieg,KrieDa00
190,177,1994,1994-11-13,10,11,36.024,DET,,TAM,W 14-9,*,5,13,38.46,99,1,0,91.5,0,0,7.62,9.15,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
191,178,1994,1994-11-20,11,12,36.031,DET,@,CHI,L 10-20,*,11,21,52.38,148,1,0,91.0,3,20,7.05,8.00,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
192,179,1994,1994-11-24,12,13,36.035,DET,,BUF,W 35-21,*,20,25,80.00,351,3,0,158.3,2,10,14.04,16.44,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,,Dave Krieg,KrieDa00
193,180,1994,1994-12-04,13,14,36.045,DET,,GNB,W 34-31,*,18,30,60.00,196,2,0,101.5,1,8,6.53,7.87,5,17,3.40,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
194,181,1994,1994-12-10,14,15,36.051,DET,@,NYJ,W 18-7,*,18,24,75.00,189,1,1,93.9,0,0,7.88,6.83,6,6,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
195,182,1994,1994-12-17,15,16,36.058,DET,,MIN,W 41-19,*,15,20,75.00,160,2,0,131.2,0,0,8.00,10.00,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
196,183,1994,1994-12-25,16,17,36.066,DET,@,MIA,L 20-27,*,21,46,45.65,211,1,2,48.4,5,41,4.59,3.07,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Dave Krieg,KrieDa00
197,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Dave Krieg,KrieDa00
198,184,1995,1995-09-03,1,1,36.318,ARI,@,WAS,L 7-27,*,10,22,45.45,92,1,3,33.0,1,4,4.18,-1.05,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,-2,0,,Dave Krieg,KrieDa00
199,185,1995,1995-09-10,2,2,36.325,ARI,,PHI,L 19-31,*,6,9,66.67,54,0,2,43.1,1,8,6.00,-4.00,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-2,0,,Dave Krieg,KrieDa00
200,186,1995,1995-09-17,3,3,36.332,ARI,@,DET,W 20-17,*,15,24,62.50,158,1,0,95.5,7,49,6.58,7.42,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,-4,0,,Dave Krieg,KrieDa00
201,187,1995,1995-09-24,4,4,36.339,ARI,@,DAL,L 20-34,*,24,33,72.73,324,2,3,85.9,3,28,9.82,6.94,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
202,188,1995,1995-10-01,5,5,36.346,ARI,,KAN,L 3-24,*,25,41,60.98,308,0,1,74.0,7,68,7.51,6.41,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Dave Krieg,KrieDa00
203,189,1995,1995-10-08,6,6,36.353,ARI,@,NYG,L 21-27,*,23,38,60.53,305,2,1,92.5,2,14,8.03,7.89,0,0,,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,Dave Krieg,KrieDa00
204,190,1995,1995-10-15,7,7,36.360,ARI,,WAS,W 24-20,*,22,33,66.67,207,1,1,81.2,2,9,6.27,5.52,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Dave Krieg,KrieDa00
205,191,1995,1995-10-29,8,9,37.009,ARI,,SEA,W 20-14,*,23,45,51.11,200,1,2,52.1,1,10,4.44,2.89,4,33,8.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
206,192,1995,1995-11-05,9,10,37.016,ARI,@,DEN,L 6-38,*,17,29,58.62,233,0,0,84.4,4,32,8.03,8.03,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Dave Krieg,KrieDa00
207,193,1995,1995-11-12,10,11,37.023,ARI,,MIN,L 24-30,*,19,36,52.78,231,2,1,79.7,3,27,6.42,6.28,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,3,1,0,2,-2,0,,Dave Krieg,KrieDa00
208,194,1995,1995-11-19,11,12,37.030,ARI,@,CAR,L 7-27,*,14,25,56.00,106,0,0,66.4,6,44,4.24,4.24,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Dave Krieg,KrieDa00
